zip3,market_type,pmf_norm,preferred_fc,preferred_fc_zip3,preferred_fc_distance,preferred_bucket,fc_set,fc_count,cluster_id,lat,lon
299,Secondary,0.0007430106545923,GA-303,303,225,151-300,['GA-303'],1,0,32.44946269,-80.81498109
300,Primary,0.0074331085485686,GA-303,303,7,<50,['GA-303'],1,0,33.87882718,-84.24722308
301,Primary,0.0029730426192505,GA-303,303,19,<50,['GA-303'],1,0,33.97785107,-84.61278737
302,Primary,0.0026756383572373,GA-303,303,23,<50,['GA-303'],1,0,33.49760013,-84.39142252
303,Primary,0.004430023902851,GA-303,303,0,<50,['GA-303'],1,0,33.82242118,-84.34254523
304,Secondary,0.0005347274710949,GA-303,303,161,151-300,['GA-303'],1,0,32.48343918,-82.06773196
305,Primary,0.0014569812836005,GA-303,303,45,<50,['GA-303'],1,0,34.33189276,-83.8383092
306,Primary,0.0013378191786186,GA-303,303,56,51-150,['GA-303'],1,0,33.90451178,-83.38081233
307,Primary,0.0008922137860403,GA-303,303,73,51-150,['GA-303'],1,0,34.69029569,-85.06255167
308,Secondary,0.0004456063925792,GA-303,303,126,51-150,['GA-303'],1,0,33.39659213,-82.21214724
309,Secondary,0.0004756464190444,GA-303,303,133,51-150,['GA-303'],1,0,33.48753421,-82.06129699
310,Primary,0.0006839296025419,GA-303,303,98,51-150,['GA-303'],1,0,32.62425137,-83.43419612
312,Primary,0.000267363235547,GA-303,303,79,51-150,['GA-303'],1,0,32.8358381,-83.64196667
313,Secondary,0.0009212528116237,GA-303,303,211,151-300,['GA-303'],1,0,31.93639896,-81.49039479
314,Secondary,0.000981334864556,GA-303,303,223,151-300,['GA-303'],1,0,32.0700884,-81.1176529
315,Secondary,0.0010404149166055,GA-303,303,221,151-300,['GA-303'],1,0,31.29840563,-82.00096162
316,Secondary,0.0004165663669949,GA-303,303,209,151-300,['GA-303'],1,0,30.92886067,-83.28538483
317,Secondary,0.0005056874455106,GA-303,303,163,151-300,['GA-303'],1,0,31.47418031,-83.95340051
318,Primary,0.0001482011305651,GA-303,303,92,51-150,['GA-303'],1,0,32.56099242,-84.86697576
319,Primary,0.000267363235547,GA-303,303,99,51-150,['GA-303'],1,0,32.47927346,-84.96985213
320,Secondary,0.002080829833211,GA-303,303,294,151-300,['GA-303'],1,0,30.13761429,-81.80804379
321,Primary,0.0013979012315509,GA-303,303,362,301-600,['GA-303'],1,0,29.28033024,-81.25835547
322,Secondary,0.0034486900382959,GA-303,303,290,151-300,['GA-303'],1,0,30.30075213,-81.63305956
323,Secondary,0.0006538895760767,GA-303,303,235,151-300,['GA-303'],1,0,30.41755655,-84.2583939
324,Secondary,0.0011595770215873,GA-303,303,249,151-300,['GA-303'],1,0,30.38547134,-85.67905612
325,Secondary,0.0019917087546954,GA-303,303,277,151-300,['GA-303'],1,0,30.46285326,-86.94394577
326,Primary,0.0013678602050848,GA-303,303,312,301-600,['GA-303'],1,0,29.61443468,-82.36344412
327,Primary,0.0036569732217934,GA-303,303,396,301-600,['GA-303'],1,0,28.67999853,-81.34017569
328,Primary,0.0049657523748278,GA-303,303,405,301-600,['GA-303'],1,0,28.52980184,-81.37025332
329,Primary,0.0018134655976631,GA-303,303,448,301-600,['GA-303'],1,0,28.15899052,-80.64259589
330,Primary,0.0064818147104787,GA-303,303,594,301-600,['GA-303'],1,0,25.95777195,-80.25858971
331,Primary,0.0078196338890974,GA-303,303,606,601-1000,['GA-303'],1,0,25.78771157,-80.24139668
333,Primary,0.0025574782531383,GA-303,303,585,301-600,['GA-303'],1,0,26.14805954,-80.17388352
334,Primary,0.0055305208723888,GA-303,303,559,301-600,['GA-303'],1,0,26.59437338,-80.10587723
335,Primary,0.0022600729911243,GA-303,303,413,301-600,['GA-303'],1,0,28.0939347,-82.29407331
336,Primary,0.0024383161481565,GA-303,303,417,301-600,['GA-303'],1,0,27.98146252,-82.47044567
337,Primary,0.0018134655976631,GA-303,303,419,301-600,['GA-303'],1,0,27.89427293,-82.73852559
338,Primary,0.0027948004622192,GA-303,303,435,301-600,['GA-303'],1,0,27.91676799,-81.75444563
339,Secondary,0.0028248414886853,GA-303,303,508,301-600,['GA-303'],1,0,26.74966989,-81.93435878
341,Primary,0.0008621727595742,GA-303,303,545,301-600,['GA-303'],1,0,26.22950586,-81.7687168
342,Secondary,0.0018435066241293,GA-303,303,461,301-600,['GA-303'],1,0,27.32596833,-82.48886278
344,Primary,0.0012787391265691,GA-303,303,350,301-600,['GA-303'],1,0,29.07456686,-82.21431716
346,Primary,0.0016943044926822,GA-303,303,397,301-600,['GA-303'],1,0,28.24635759,-82.63796978
347,Primary,0.0046383070863485,GA-303,303,405,301-600,['GA-303'],1,0,28.47366387,-81.51423972
349,Secondary,0.0013077781521525,GA-303,303,511,301-600,['GA-303'],1,0,27.25510366,-80.33700476
350,Secondary,0.0010704559430716,GA-303,303,137,51-150,['GA-303'],1,0,33.54527751,-86.70058997
351,Secondary,0.0003274452884792,GA-303,303,134,51-150,['GA-303'],1,0,33.49966525,-86.62874068
352,Secondary,0.0007430106545923,GA-303,303,144,51-150,['GA-303'],1,0,33.50463087,-86.80815558
354,Secondary,0.0004165663669949,GA-303,303,195,151-300,['GA-303'],1,0,33.16616844,-87.62999221
355,Secondary,3.0000026430023288e-05,GA-303,303,184,151-300,['GA-303'],1,0,33.9002525,-87.5478075
356,Secondary,0.0010113748910212,GA-303,303,176,151-300,['GA-303'],1,0,34.67768896,-87.23686269
357,Primary,0.0003865253405288,GA-303,303,138,51-150,['GA-303'],1,0,34.72508697,-86.49936092
358,Primary,0.0007139706290081,GA-303,303,144,51-150,['GA-303'],1,0,34.72759074,-86.60573215
359,Primary,0.0006248495504924,GA-303,303,100,51-150,['GA-303'],1,0,34.19955081,-86.02329234
360,Secondary,0.0007430106545923,GA-303,303,153,151-300,['GA-303'],1,0,32.17601956,-86.12245978
361,Secondary,0.0008621727595742,GA-303,303,151,151-300,['GA-303'],1,0,32.37579631,-86.29243219
362,Primary,0.0001782421570313,GA-303,303,84,51-150,['GA-303'],1,0,33.61636158,-85.78863892
363,Secondary,0.0001482011305651,GA-303,303,187,151-300,['GA-303'],1,0,31.30050563,-85.52091408
364,Secondary,8.910007849716916e-05,GA-303,303,229,151-300,['GA-303'],1,0,31.34653824,-86.95451176
365,Secondary,0.0004165663669949,GA-303,303,296,151-300,['GA-303'],1,0,30.76496287,-87.89512996
366,Tertiary,0.0004756464190444,GA-303,303,308,301-600,['GA-303'],1,0,30.68758851,-88.08793195
367,Secondary,0.0002082831834974,GA-303,303,201,151-300,['GA-303'],1,0,32.36677635,-87.33822568
368,Secondary,0.000267363235547,GA-303,303,102,51-150,['GA-303'],1,0,32.60137169,-85.35060091
369,Secondary,3.0000026430023288e-05,GA-303,303,249,151-300,['GA-303'],1,0,32.23942059,-88.20716176
370,Primary,0.0043999838763857,GA-303,303,217,151-300,['GA-303'],1,0,36.18684261,-86.86229019
371,Primary,0.0018134655976631,GA-303,303,201,151-300,['GA-303'],1,0,36.03438466,-86.65937709
372,Primary,0.0021409108861424,GA-303,303,211,151-300,['GA-303'],1,0,36.1509996,-86.77006301
373,Secondary,0.0014870223100666,GA-303,303,112,51-150,['GA-303'],1,0,35.23934523,-85.30571159
374,Primary,0.0005056874455106,GA-303,303,100,51-150,['GA-303'],1,0,35.04427954,-85.28285217
376,Secondary,0.0011004969695378,GA-303,303,208,151-300,['GA-303'],1,0,36.40340963,-82.45638924
377,Secondary,0.0007730516810585,GA-303,303,158,151-300,['GA-303'],1,0,36.08263647,-83.86576203
378,Secondary,0.0009212528116237,GA-303,303,154,151-300,['GA-303'],1,0,36.00896,-83.80920272
379,Secondary,0.0017243445191475,GA-303,303,149,51-150,['GA-303'],1,0,35.95953956,-83.95787445
380,Secondary,0.000981334864556,GA-303,303,321,301-600,['GA-303'],1,0,35.32547605,-89.66527763
381,Secondary,0.0015461023621161,GA-303,303,333,301-600,['GA-303'],1,0,35.12613147,-89.95737767
382,Secondary,0.0003865253405288,GA-303,303,304,301-600,['GA-303'],1,0,36.30005753,-88.77146027
383,Secondary,0.000564768497561,GA-303,303,276,151-300,['GA-303'],1,0,35.6366772,-88.66090521
384,Primary,0.0001782421570313,GA-303,303,195,151-300,['GA-303'],1,0,35.40914651,-87.17404884
385,Primary,0.000267363235547,GA-303,303,170,151-300,['GA-303'],1,0,36.1135733,-85.43378352
386,Secondary,0.0006538895760767,GA-303,303,315,301-600,['GA-303'],1,0,34.63221201,-89.75828539
387,Secondary,0.0001482011305651,GA-303,303,373,301-600,['GA-303'],1,0,33.57786094,-90.81078906
388,Secondary,0.0004756464190444,GA-303,303,250,151-300,['GA-303'],1,0,34.33971771,-88.6628559
389,Secondary,5.910005206714588e-05,GA-303,303,319,301-600,['GA-303'],1,0,33.7286777,-89.87988378
390,Tertiary,0.0001782421570313,GA-303,303,343,301-600,['GA-303'],1,0,32.44781421,-90.03795526
391,Tertiary,0.0002974042620131,GA-303,303,365,301-600,['GA-303'],1,0,32.22989195,-90.33702222
392,Tertiary,0.0001191621049818,GA-303,303,354,301-600,['GA-303'],1,0,32.31139378,-90.18122044
393,Secondary,0.0002974042620131,GA-303,303,279,151-300,['GA-303'],1,0,32.39680253,-88.84609675
394,Tertiary,0.0006538895760767,GA-303,303,337,301-600,['GA-303'],1,0,31.32761232,-89.30569804
395,Tertiary,0.0011004969695378,GA-303,303,357,301-600,['GA-303'],1,0,30.45880962,-88.97295534
396,Tertiary,0.0001782421570313,GA-303,303,400,301-600,['GA-303'],1,0,31.34079808,-90.53474679
397,Secondary,0.0001191621049818,GA-303,303,248,151-300,['GA-303'],1,0,33.54001564,-88.6337095
398,Secondary,0.0001482011305651,GA-303,303,180,151-300,['GA-303'],1,0,31.22755833,-84.63246806
400,Primary,0.0008621727595742,GA-303,303,303,301-600,['GA-303'],1,0,38.14045983,-85.35047406
401,Secondary,0.0008621727595742,GA-303,303,297,151-300,['GA-303'],1,0,37.88070144,-86.12891007
402,Primary,0.0027357204101696,GA-303,303,314,301-600,['GA-303'],1,0,38.23387429,-85.71533017
403,Primary,0.0006248495504924,GA-303,303,292,151-300,['GA-303'],1,0,38.05054575,-84.30491134
404,Secondary,0.0002383242099636,GA-303,303,261,151-300,['GA-303'],1,0,37.61057519,-84.45767143
405,Primary,0.0011295359951212,GA-303,303,291,151-300,['GA-303'],1,0,38.03993119,-84.49464505
406,Primary,0.0001191621049818,GA-303,303,304,301-600,['GA-303'],1,0,38.20314857,-84.87596857
407,Secondary,0.0002974042620131,GA-303,303,219,151-300,['GA-303'],1,0,36.99477671,-84.11550137
410,Primary,0.0018435066241293,GA-303,303,349,301-600,['GA-303'],1,0,38.88967421,-84.4601595
411,Primary,8.910007849716916e-05,GA-303,303,329,301-600,['GA-303'],1,0,38.44128559,-82.87836486
413,Secondary,5.910005206714588e-05,GA-303,303,263,151-300,['GA-303'],1,0,37.57174545,-83.47145
414,Secondary,0.0001191621049818,GA-303,303,286,151-300,['GA-303'],1,0,37.8657,-83.18136875
415,Secondary,0.0001482011305651,GA-303,303,275,151-300,['GA-303'],1,0,37.49099205,-82.42633864
416,Secondary,5.910005206714588e-05,GA-303,303,272,151-300,['GA-303'],1,0,37.53655694,-82.72551806
417,Secondary,5.910005206714588e-05,GA-303,303,243,151-300,['GA-303'],1,0,37.22130625,-83.20297375
418,Secondary,0.0001191621049818,GA-303,303,247,151-300,['GA-303'],1,0,37.18846981,-82.84871321
420,Secondary,0.0005056874455106,GA-303,303,318,301-600,['GA-303'],1,0,36.86878741,-88.57667832
421,Primary,0.0008030917075237,GA-303,303,241,151-300,['GA-303'],1,0,36.96324041,-86.20962746
422,Primary,0.0004165663669949,GA-303,303,264,151-300,['GA-303'],1,0,36.9071585,-87.1178585
423,Primary,0.0005056874455106,GA-303,303,300,151-300,['GA-303'],1,0,37.56513315,-87.05103859
424,Secondary,0.0003274452884792,GA-303,303,316,301-600,['GA-303'],1,0,37.51378301,-87.66205229
425,Secondary,0.0002974042620131,GA-303,303,230,151-300,['GA-303'],1,0,37.14488689,-84.7034
426,Secondary,0.0001191621049818,GA-303,303,213,151-300,['GA-303'],1,0,36.8765575,-84.9619975
427,Secondary,0.0005948085240263,GA-303,303,259,151-300,['GA-303'],1,0,37.38956667,-85.78402679
430,Secondary,0.0024383161481565,GA-303,303,440,301-600,['GA-303'],1,0,40.09943092,-82.95510679
431,Primary,0.0015761433885823,GA-303,303,417,301-600,['GA-303'],1,0,39.77307666,-82.97101136
432,Primary,0.0022891130167085,GA-303,303,432,301-600,['GA-303'],1,0,39.9934046,-82.99688785
433,Secondary,0.0005948085240263,GA-303,303,464,301-600,['GA-303'],1,0,40.50281889,-83.39241613
434,Primary,0.0004456063925792,GA-303,303,527,301-600,['GA-303'],1,0,41.41526328,-83.31105876
435,Primary,0.0006839296025419,GA-303,303,528,301-600,['GA-303'],1,0,41.48068091,-84.08053819
436,Primary,0.001248698100103,GA-303,303,541,301-600,['GA-303'],1,0,41.64853082,-83.57440151
437,Secondary,0.000267363235547,GA-303,303,442,301-600,['GA-303'],1,0,39.86437186,-81.70282412
438,Secondary,0.0001482011305651,GA-303,303,462,301-600,['GA-303'],1,0,40.22833099,-81.90157042
439,Secondary,0.0003274452884792,GA-303,303,484,301-600,['GA-303'],1,0,40.2544375,-80.85086875
440,Secondary,0.0030922047242323,GA-303,303,553,301-600,['GA-303'],1,0,41.52704885,-81.52019645
441,Primary,0.004162660667304,GA-303,303,548,301-600,['GA-303'],1,0,41.47630406,-81.66229582
442,Secondary,0.0015761433885823,GA-303,303,526,301-600,['GA-303'],1,0,41.12977559,-81.57693529
443,Secondary,0.0008922137860403,GA-303,303,524,301-600,['GA-303'],1,0,41.08042744,-81.52387515
444,Secondary,0.0009512938380898,GA-303,303,540,301-600,['GA-303'],1,0,41.12442833,-80.77224983
445,Secondary,0.000564768497561,GA-303,303,540,301-600,['GA-303'],1,0,41.08623182,-80.67491818
446,Secondary,0.0010704559430716,GA-303,303,500,301-600,['GA-303'],1,0,40.71575628,-81.49987951
447,Secondary,0.0006248495504924,GA-303,303,509,301-600,['GA-303'],1,0,40.82424441,-81.38812524
448,Primary,0.0005948085240263,GA-303,303,508,301-600,['GA-303'],1,0,41.07450245,-82.76786104
449,Secondary,0.000267363235547,GA-303,303,488,301-600,['GA-303'],1,0,40.753431,-82.527088
450,Primary,0.0022891130167085,GA-303,303,382,301-600,['GA-303'],1,0,39.36488847,-84.47358922
451,Primary,0.0005056874455106,GA-303,303,368,301-600,['GA-303'],1,0,39.15722991,-83.99085179
452,Primary,0.002230032964659,GA-303,303,368,301-600,['GA-303'],1,0,39.15902359,-84.48673461
453,Primary,0.0013378191786186,GA-303,303,422,301-600,['GA-303'],1,0,39.93731689,-84.26774327
454,Primary,0.000981334864556,GA-303,303,408,301-600,['GA-303'],1,0,39.74218095,-84.18725084
455,Primary,0.0001782421570313,GA-303,303,421,301-600,['GA-303'],1,0,39.91378017,-83.81843554
456,Primary,0.0009512938380898,GA-303,303,363,301-600,['GA-303'],1,0,38.93950923,-82.83995351
457,Secondary,0.0001191621049818,GA-303,303,407,301-600,['GA-303'],1,0,39.35670694,-81.78468382
458,Secondary,0.0008922137860403,GA-303,303,482,301-600,['GA-303'],1,0,40.80695055,-84.13205802
460,Primary,0.0018435066241293,GA-303,303,438,301-600,['GA-303'],1,0,40.02654124,-86.03091353
461,Primary,0.0020217497811615,GA-303,303,415,301-600,['GA-303'],1,0,39.66349433,-86.14894925
462,Primary,0.002764759435753,GA-303,303,424,301-600,['GA-303'],1,0,39.80133567,-86.16142314
463,Primary,0.002646599331654,GA-303,303,553,301-600,['GA-303'],1,0,41.50855327,-87.23224405
464,Primary,0.0002082831834974,GA-303,303,558,301-600,['GA-303'],1,0,41.558338,-87.35222267
465,Primary,0.0013979012315509,GA-303,303,538,301-600,['GA-303'],1,0,41.5127961,-86.01782439
466,Primary,0.0003564843140626,GA-303,303,551,301-600,['GA-303'],1,0,41.66493261,-86.24517319
467,Secondary,0.0009512938380898,GA-303,303,509,301-600,['GA-303'],1,0,41.1628586,-85.21809355
468,Secondary,0.0011896180480535,GA-303,303,503,301-600,['GA-303'],1,0,41.08264353,-85.14805129
469,Primary,0.0005056874455106,GA-303,303,479,301-600,['GA-303'],1,0,40.64010797,-86.04579124
470,Primary,0.0003865253405288,GA-303,303,371,301-600,['GA-303'],1,0,39.17011121,-85.07709828
471,Primary,0.0005948085240263,GA-303,303,327,301-600,['GA-303'],1,0,38.38712204,-85.93780806
472,Primary,0.0004756464190444,GA-303,303,371,301-600,['GA-303'],1,0,39.08093621,-85.77911494
473,Primary,0.0006538895760767,GA-303,303,435,301-600,['GA-303'],1,0,40.0869122,-85.25338244
474,Primary,0.0004756464190444,GA-303,303,385,301-600,['GA-303'],1,0,39.09674727,-86.60703203
475,Secondary,0.0002974042620131,GA-303,303,355,301-600,['GA-303'],1,0,38.47295556,-87.07575661
476,Secondary,0.0005948085240263,GA-303,303,346,301-600,['GA-303'],1,0,38.1286406,-87.51540376
477,Secondary,0.0007139706290081,GA-303,303,340,301-600,['GA-303'],1,0,37.99666411,-87.57650706
478,Primary,0.0005347274710949,GA-303,303,423,301-600,['GA-303'],1,0,39.46530401,-87.30900766
479,Primary,0.0007430106545923,GA-303,303,477,301-600,['GA-303'],1,0,40.40483168,-86.98645217
480,Primary,0.0043409028243353,GA-303,303,607,601-1000,['GA-303'],1,0,42.57007715,-83.05080711
481,Primary,0.0057978841079358,GA-303,303,585,301-600,['GA-303'],1,0,42.27868188,-83.45545606
482,Primary,0.002764759435753,GA-303,303,595,301-600,['GA-303'],1,0,42.39080819,-83.14199046
483,Primary,0.0032704478812645,GA-303,303,608,601-1000,['GA-303'],1,0,42.59929066,-83.29431018
484,Primary,0.0020517898076268,GA-303,303,642,601-1000,['GA-303'],1,0,43.10211958,-83.38314545
485,Primary,0.000832131733108,GA-303,303,634,601-1000,['GA-303'],1,0,43.00540746,-83.67703582
486,Secondary,0.0003865253405288,GA-303,303,678,601-1000,['GA-303'],1,0,43.64964447,-84.14587562
487,Secondary,0.0003865253405288,GA-303,303,692,601-1000,['GA-303'],1,0,43.84348732,-83.59162254
488,Primary,0.00151606133565,GA-303,303,630,601-1000,['GA-303'],1,0,42.95672422,-84.62907431
489,Primary,0.0005056874455106,GA-303,303,615,601-1000,['GA-303'],1,0,42.73830116,-84.55767188
490,Secondary,0.002497396200206,GA-303,303,584,301-600,['GA-303'],1,0,42.23993449,-85.5542998
491,Primary,0.0004165663669949,GA-303,303,566,301-600,['GA-303'],1,0,41.86845455,-86.37042
492,Primary,0.0016352234406318,GA-303,303,571,301-600,['GA-303'],1,0,42.09958346,-84.37126272
493,Secondary,0.0007139706290081,GA-303,303,649,601-1000,['GA-303'],1,0,43.18829061,-85.55302058
494,Secondary,0.0017543855456136,GA-303,303,651,601-1000,['GA-303'],1,0,43.15831164,-86.10839498
495,Secondary,0.0010404149166055,GA-303,303,634,601-1000,['GA-303'],1,0,42.95488849,-85.64635825
496,Secondary,0.000564768497561,GA-303,303,742,601-1000,['GA-303'],1,0,44.5309594,-85.58399612
497,Secondary,0.0003274452884792,GA-303,303,800,601-1000,['GA-303'],1,0,45.42333491,-84.610288
498,Secondary,0.0003865253405288,GA-303,303,859,601-1000,['GA-303'],1,0,46.07257957,-87.23539
499,Secondary,0.0001482011305651,GA-303,303,916,601-1000,['GA-303'],1,0,46.64805574,-88.86409344
500,Secondary,0.0007730516810585,GA-303,303,750,601-1000,['GA-303'],1,0,41.67731172,-93.84671925
501,Secondary,0.0002383242099636,GA-303,303,734,601-1000,['GA-303'],1,0,41.66425118,-93.4293748
502,Secondary,0.0006538895760767,GA-303,303,740,601-1000,['GA-303'],1,0,41.65332623,-93.6050963
503,Secondary,0.0006248495504924,GA-303,303,739,601-1000,['GA-303'],1,0,41.59338091,-93.64707971
504,Secondary,0.0004756464190444,GA-303,303,806,601-1000,['GA-303'],1,0,43.17819747,-93.27607004
505,Secondary,0.0003274452884792,GA-303,303,820,601-1000,['GA-303'],1,0,42.70167205,-94.41332441
506,Secondary,0.0003865253405288,GA-303,303,750,601-1000,['GA-303'],1,0,42.60650553,-92.4905383
507,Secondary,0.000267363235547,GA-303,303,742,601-1000,['GA-303'],1,0,42.5175396,-92.37885347
508,Secondary,0.0003865253405288,GA-303,303,748,601-1000,['GA-303'],1,0,41.00143488,-94.56715233
510,Secondary,0.0001191621049818,GA-303,303,872,601-1000,['GA-303'],1,0,42.59103571,-95.91842143
511,Secondary,0.000267363235547,GA-303,303,887,601-1000,['GA-303'],1,0,42.49654643,-96.39713929
513,Secondary,0.0001782421570313,GA-303,303,876,601-1000,['GA-303'],1,0,43.27961646,-95.18091519
514,Secondary,5.910005206714588e-05,GA-303,303,817,601-1000,['GA-303'],1,0,42.11030273,-95.05680909
515,Secondary,0.0005056874455106,GA-303,303,808,601-1000,['GA-303'],1,0,41.42927763,-95.57287443
520,Secondary,0.000267363235547,GA-303,303,692,601-1000,['GA-303'],1,0,42.445925,-90.86635638
521,Secondary,3.0000026430023288e-05,GA-303,303,759,601-1000,['GA-303'],1,0,43.16045897,-91.75820085
522,Secondary,0.0003274452884792,GA-303,303,681,601-1000,['GA-303'],1,0,41.80733463,-91.67518485
523,Secondary,0.0005347274710949,GA-303,303,687,601-1000,['GA-303'],1,0,41.88915947,-91.72094229
524,Secondary,0.0003274452884792,GA-303,303,690,601-1000,['GA-303'],1,0,41.9738024,-91.66650144
525,Secondary,8.910007849716916e-05,GA-303,303,665,601-1000,['GA-303'],1,0,41.00415955,-92.42294494
526,Secondary,0.0002974042620131,GA-303,303,619,601-1000,['GA-303'],1,0,40.84472133,-91.36219667
527,Secondary,0.0005948085240263,GA-303,303,644,601-1000,['GA-303'],1,0,41.64590807,-90.79146149
528,Secondary,0.000267363235547,GA-303,303,632,601-1000,['GA-303'],1,0,41.53132764,-90.57668943
530,Secondary,0.001248698100103,GA-303,303,689,601-1000,['GA-303'],1,0,43.36106462,-88.16321031
531,Primary,0.0016051824141657,GA-303,303,654,601-1000,['GA-303'],1,0,42.82607134,-88.12311937
532,Primary,0.0019025876761797,GA-303,303,666,601-1000,['GA-303'],1,0,43.04897908,-87.96004034
534,Primary,0.0004456063925792,GA-303,303,642,601-1000,['GA-303'],1,0,42.71928417,-87.80395827
535,Secondary,0.0011595770215873,GA-303,303,687,601-1000,['GA-303'],1,0,42.92479015,-89.49684039
537,Secondary,0.0007430106545923,GA-303,303,694,601-1000,['GA-303'],1,0,43.06974898,-89.4000386
538,Secondary,8.910007849716916e-05,GA-303,303,713,601-1000,['GA-303'],1,0,42.85851389,-90.71987778
539,Secondary,0.0010404149166055,GA-303,303,728,601-1000,['GA-303'],1,0,43.5936372,-89.46369324
540,Primary,0.0005347274710949,GA-303,303,889,601-1000,['GA-303'],1,0,45.07963229,-92.48178542
541,Secondary,0.0003564843140626,GA-303,303,780,601-1000,['GA-303'],1,0,44.72309698,-88.18881121
542,Secondary,0.0002082831834974,GA-303,303,754,601-1000,['GA-303'],1,0,44.45921119,-87.58660448
543,Secondary,0.0006248495504924,GA-303,303,763,601-1000,['GA-303'],1,0,44.508659,-88.01764895
544,Secondary,0.0006839296025419,GA-303,303,814,601-1000,['GA-303'],1,0,44.83562986,-89.79630676
545,Secondary,3.0000026430023288e-05,GA-303,303,878,601-1000,['GA-303'],1,0,45.85441513,-89.76227566
546,Secondary,0.0006248495504924,GA-303,303,778,601-1000,['GA-303'],1,0,43.84184413,-91.00697611
547,Primary,0.0003865253405288,GA-303,303,852,601-1000,['GA-303'],1,0,44.84951242,-91.55992418
548,Secondary,0.0004456063925792,GA-303,303,924,601-1000,['GA-303'],1,0,45.95046207,-91.74922414
549,Secondary,0.0011295359951212,GA-303,303,749,601-1000,['GA-303'],1,0,44.16485399,-88.5758577
550,Primary,0.0015461023621161,GA-303,303,899,601-1000,['GA-303'],1,0,44.95936257,-93.11103565
551,Primary,0.0019025876761797,GA-303,303,904,601-1000,['GA-303'],1,0,44.99963544,-93.20156376
553,Primary,0.0024383161481565,GA-303,303,912,601-1000,['GA-303'],1,0,44.99705593,-93.50644075
554,Primary,0.0027357204101696,GA-303,303,906,601-1000,['GA-303'],1,0,44.99277514,-93.30552658
557,Secondary,0.000267363235547,GA-303,303,1022,1001-1400,['GA-303'],1,0,47.18549269,-92.79225662
558,Secondary,0.0005948085240263,GA-303,303,983,601-1000,['GA-303'],1,0,46.77353571,-92.1470526
559,Primary,0.0005056874455106,GA-303,303,820,601-1000,['GA-303'],1,0,43.93159213,-92.35976827
560,Primary,0.0003865253405288,GA-303,303,871,601-1000,['GA-303'],1,0,44.03638991,-93.89814826
561,Secondary,0.0001482011305651,GA-303,303,923,601-1000,['GA-303'],1,0,43.88213394,-95.67711719
562,Secondary,8.910007849716916e-05,GA-303,303,976,601-1000,['GA-303'],1,0,45.01625744,-95.56569931
563,Primary,0.0005056874455106,GA-303,303,979,601-1000,['GA-303'],1,0,45.69376529,-94.47679609
564,Secondary,0.0004756464190444,GA-303,303,1024,1001-1400,['GA-303'],1,0,46.50039171,-94.4740212
565,Secondary,0.000267363235547,GA-303,303,1089,1001-1400,['GA-303'],1,0,46.79292122,-96.17529714
566,Secondary,0.0001191621049818,GA-303,303,1096,1001-1400,['GA-303'],1,0,47.74855649,-94.48148168
567,Secondary,0.0002974042620131,GA-303,303,1179,1001-1400,['GA-303'],1,0,48.32176885,-96.40352213
570,Secondary,0.0004456063925792,GA-303,303,950,601-1000,['GA-303'],1,0,43.43761278,-96.96780376
571,Secondary,0.0010113748910212,GA-303,303,946,601-1000,['GA-303'],1,0,43.53984858,-96.73553239
572,Secondary,5.910005206714588e-05,GA-303,303,1026,1001-1400,['GA-303'],1,0,44.98009662,-97.08865608
573,Secondary,8.910007849716916e-05,GA-303,303,1021,1001-1400,['GA-303'],1,0,43.7873894,-98.39546093
574,Secondary,8.910007849716916e-05,GA-303,303,1107,1001-1400,['GA-303'],1,0,45.39809926,-98.79335882
575,Tertiary,0.0001191621049818,GA-303,303,1107,1001-1400,['GA-303'],1,0,43.82773119,-100.4761202
576,Tertiary,0.0001191621049818,GA-303,303,1224,1001-1400,['GA-303'],1,0,45.57915231,-101.6688877
577,Tertiary,0.0004165663669949,GA-303,303,1238,1001-1400,['GA-303'],1,0,44.16856919,-103.2346313
580,Secondary,0.0001191621049818,GA-303,303,1116,1001-1400,['GA-303'],1,0,46.685284,-97.24196857
581,Secondary,0.0003274452884792,GA-303,303,1112,1001-1400,['GA-303'],1,0,46.87250303,-96.80434545
582,Secondary,0.0005056874455106,GA-303,303,1200,1001-1400,['GA-303'],1,0,48.13842191,-97.47861404
583,Tertiary,0.0001482011305651,GA-303,303,1263,1001-1400,['GA-303'],1,0,48.3134622,-99.26710157
584,Secondary,0.0001191621049818,GA-303,303,1179,1001-1400,['GA-303'],1,0,46.84600255,-98.90829554
585,Tertiary,0.0006248495504924,GA-303,303,1248,1001-1400,['GA-303'],1,0,46.85442287,-100.8647404
586,Tertiary,8.910007849716916e-05,GA-303,303,1321,1001-1400,['GA-303'],1,0,46.7520186,-102.9332953
587,Tertiary,0.0006248495504924,GA-303,303,1341,1001-1400,['GA-303'],1,0,48.34403608,-101.5909835
588,Tertiary,0.0001482011305651,GA-303,303,1406,1401-1800,['GA-303'],1,0,48.27443134,-103.5219209
590,Tertiary,0.0001782421570313,GA-303,303,1532,1401-1800,['GA-303'],1,0,45.81129932,-108.806123
591,Tertiary,0.0001782421570313,GA-303,303,1519,1401-1800,['GA-303'],1,0,45.79360313,-108.50275
592,Tertiary,3.0000026430023288e-05,GA-303,303,1464,1401-1800,['GA-303'],1,0,48.1942,-105.1720441
